STATE_FIPS,CNTY_FIPS,STCOFIPS,TRACT,FIPS,STATE_NAME,STATE_ABBR,COUNTY,G1V1R,G1V2R,G1V3R,G1V4R,G2V1R,G2V2R,G2V3R,G2V4R,G3V1R,G3V2R,G4V1R,G4V2R,G4V3R,G4V4R,G4V5R,CAG1V1P,CAG1V2P,CAG1V3P,CAG1V4P,CAG1TP,CAG2V1P,CAG2V2P,CAG2V3P,CAG2V4P,CAG2TP,CAG3V1P,CAG3V2P,CAG3TP,CAG4V1P,CAG4V2P,CAG4V3P,CAG4V4P,CAG4V5P,CAG4TP,RPL_THEMES,CAG1V1F,CAG1V2F,CAG1V3F,CAG1V4F,CAG1TF,CAG2V1F,CAG2V2F,CAG2V3F,CAG2V4F,CAG2TF,CAG3V1F,CAG3V2F,CAG3TF,CAG4V1F,CAG4V2F,CAG4V3F,CAG4V4F,CAG4V5F,CAG4TF,CATF,Totpop2000,Totalhu,G1V1N,G1V2N,G1V4N,G2V1N,G2V2N,G2V3N,G2V4N,G3V1N,G3V2N,G4V1N,G4V2N,G4V3N,G4V4N,G4V5N
06,085,06085,504202,06085504202,California,CA,Santa Clara,0.042,0.0366,53461.0,0.0983,0.1181,0.23253176,0.11920688,0.03621169,0.47572595,0.03822264,0.0,0.0048143,0.0414,0.0182,0.00294918,0.1656,0.2352,0.0426,0.276,0.095,0.6309,0.3057,0.1184,0.114,0.1012,0.4901,0.368,0.4287,0.0,0.5818,0.2375,0.1135,0.4693,0.1702,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4408.0,1454.0,184.0,87.0,302.0,521.0,1025.0,499.0,52.0,2097.0,160.0,0.0,7.0,59.0,26.0,13.0
06,085,06085,504307,06085504307,California,CA,Santa Clara,0.0562,0.0217,29143.0,0.1465,0.0883,0.23575484,0.15926783,0.07774968,0.76169962,0.10961498,0.05874921,0.0,0.1401,0.019,0.00313295,0.2524,0.0763,0.2492,0.417,0.174,0.4267,0.3229,0.308,0.4251,0.2349,0.7422,0.6548,0.709,0.4318,0.0,0.5819,0.1208,0.48,0.2277,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5107.0,1583.0,287.0,57.0,653.0,451.0,1204.0,757.0,123.0,3890.0,521.0,93.0,0.0,221.0,30.0,16.0
06,085,06085,504308,06085504308,California,CA,Santa Clara,0.0367,0.0454,35767.0,0.0874,0.1207,0.21717171,0.11679756,0.04702424,0.54160654,0.04281732,0.00440528,0.0,0.0826,0.0177,0.0012025,0.1341,0.3427,0.1453,0.24,0.133,0.6456,0.2385,0.1098,0.1867,0.1054,0.5526,0.3981,0.4786,0.187,0.0,0.4299,0.111,0.3542,0.109,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4158.0,1362.0,151.0,102.0,266.0,502.0,903.0,461.0,64.0,2252.0,169.0,6.0,0.0,112.0,24.0,5.0
06,085,06085,504310,06085504310,California,CA,Santa Clara,0.0876,0.0342,33474.0,0.0483,0.042,0.2425844,0.18767874,0.09731232,0.81684823,0.12592152,0.32228039,0.0,0.2125,0.0601,0.00312803,0.4193,0.2076,0.1749,0.108,0.146,0.0904,0.3572,0.4761,0.5611,0.2363,0.7843,0.6959,0.7513,0.8473,0.0,0.7044,0.454,0.4796,0.5344,0.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9271.0,3438.0,807.0,173.0,866.0,390.0,2249.0,1575.0,315.0,7573.0,1059.0,1108.0,0.0,686.0,194.0,29.0
06,085,06085,504311,06085504311,California,CA,Santa Clara,0.0536,0.0197,36599.0,0.0916,0.0669,0.22635419,0.11490539,0.051271,0.85980914,0.14874634,0.07072858,0.00383468,0.1483,0.045,0.0,0.2356,0.0609,0.1349,0.255,0.088,0.2631,0.276,0.1039,0.2199,0.0363,0.8214,0.74,0.7916,0.4641,0.5516,0.5985,0.3509,0.0,0.3373,0.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7126.0,2347.0,382.0,78.0,590.0,477.0,1613.0,747.0,119.0,6127.0,967.0,166.0,9.0,346.0,105.0,0.0
06,085,06085,504314,06085504314,California,CA,Santa Clara,0.0593,0.0412,27342.0,0.1246,0.0727,0.26561514,0.19289568,0.0527559,0.75415352,0.11510791,0.00311526,0.0,0.1481,0.0376,0.00294426,0.2727,0.2935,0.2856,0.357,0.246,0.3058,0.4771,0.51,0.2309,0.2575,0.7356,0.6687,0.7113,0.1678,0.0,0.5982,0.2895,0.4689,0.2014,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4755.0,1284.0,280.0,102.0,512.0,346.0,1263.0,858.0,67.0,3586.0,512.0,4.0,0.0,189.0,48.0,14.0
06,085,06085,504315,06085504315,California,CA,Santa Clara,0.0268,0.0381,26005.0,0.0346,0.0525,0.26293469,0.15707762,0.07922272,0.73819621,0.13668188,0.0,0.0,0.1394,0.028,0.0,0.075,0.253,0.3155,0.061,0.091,0.1546,0.4641,0.2969,0.4361,0.1711,0.7213,0.7172,0.729,0.0,0.0,0.5806,0.2036,0.0,0.0557,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7074.0,2005.0,190.0,152.0,608.0,372.0,1860.0,1032.0,159.0,5222.0,898.0,0.0,0.0,278.0,56.0,0.0
06,085,06085,504316,06085504316,California,CA,Santa Clara,0.04,0.0297,24517.0,0.0349,0.0629,0.25020644,0.17546961,0.05399239,0.83402146,0.1317127,0.00620636,0.0,0.2381,0.0466,0.0,0.153,0.1569,0.3534,0.062,0.097,0.2294,0.3948,0.4022,0.2403,0.1358,0.7998,0.7054,0.7653,0.2062,0.0,0.736,0.3613,0.0,0.1488,0.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4844.0,1289.0,194.0,75.0,577.0,305.0,1212.0,794.0,71.0,4040.0,596.0,8.0,0.0,306.0,60.0,0.0
06,085,06085,504317,06085504317,California,CA,Santa Clara,0.063,0.0386,25440.0,0.0371,0.0725,0.25121899,0.15990836,0.11156685,0.82891668,0.15143184,0.0,0.0,0.1628,0.0222,0.00169599,0.2952,0.2587,0.3297,0.068,0.161,0.3041,0.4005,0.3125,0.6464,0.3245,0.7955,0.7454,0.782,0.0,0.0,0.6267,0.1505,0.3923,0.1235,0.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4717.0,1224.0,297.0,99.0,600.0,342.0,1185.0,698.0,136.0,3910.0,661.0,0.0,0.0,198.0,27.0,8.0
06,085,06085,504318,06085504318,California,CA,Santa Clara,0.1023,0.0538,18135.0,0.0183,0.0943,0.24095547,0.24893135,0.04116394,0.65677179,0.17022881,0.00751879,0.85919343,0.2557,0.0435,0.03038033,0.4788,0.4335,0.5688,0.016,0.342,0.4702,0.3474,0.8278,0.1448,0.384,0.6533,0.7779,0.7242,0.2184,0.9994,0.7577,0.3391,0.8601,0.8171,0.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4312.0,1463.0,438.0,125.0,779.0,407.0,1039.0,990.0,58.0,2832.0,677.0,11.0,1257.0,358.0,61.0,131.0
06,085,06085,504319,06085504319,California,CA,Santa Clara,0.0259,0.0257,27392.0,0.0302,0.0757,0.23622189,0.18907482,0.08415841,0.8069253,0.13501056,0.01623147,0.0,0.1528,0.0277,0.00707034,0.069,0.1164,0.2845,0.046,0.054,0.3282,0.3257,0.4864,0.473,0.3003,0.7779,0.7144,0.7579,0.2734,0.0,0.6086,0.2002,0.6166,0.2527,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5516.0,1417.0,142.0,75.0,571.0,418.0,1303.0,983.0,119.0,4451.0,703.0,23.0,0.0,215.0,39.0,39.0
06,085,06085,504320,06085504320,California,CA,Santa Clara,0.0461,0.0405,29346.0,0.0406,0.0727,0.25716124,0.1733564,0.04761904,0.78146121,0.16193771,0.0,0.0,0.0696,0.0081,0.0,0.1911,0.2838,0.2441,0.081,0.115,0.3058,0.4325,0.3897,0.1921,0.1574,0.76,0.7648,0.7738,0.0,0.0,0.3812,0.0437,0.0,0.0248,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3107.0,876.0,143.0,65.0,275.0,226.0,799.0,501.0,40.0,2428.0,468.0,0.0,0.0,60.0,7.0,0.0
06,085,06085,504321,06085504321,California,CA,Santa Clara,0.0435,0.0163,25273.0,0.0261,0.0554,0.23565804,0.18725829,0.0213316,0.8175853,0.14695705,0.17159383,0.00385604,0.2152,0.0827,0.00018747,0.1756,0.039,0.3344,0.033,0.066,0.1734,0.3223,0.474,0.0425,0.0585,0.7855,0.7357,0.7729,0.6854,0.5523,0.7077,0.591,0.2977,0.684,0.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5334.0,1556.0,230.0,50.0,565.0,296.0,1257.0,920.0,33.0,4361.0,722.0,267.0,6.0,333.0,128.0,1.0
06,085,06085,504410,06085504410,California,CA,Santa Clara,0.1038,0.0701,22489.0,0.0338,0.0843,0.26489313,0.23181257,0.08845829,0.73806275,0.11565967,0.07462686,0.0,0.2082,0.0848,0.0,0.4864,0.5725,0.415,0.058,0.353,0.393,0.4736,0.7505,0.5043,0.5503,0.7211,0.6706,0.7056,0.4747,0.0,0.6985,0.6029,0.0,0.2763,0.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4398.0,1206.0,454.0,165.0,690.0,371.0,1165.0,940.0,105.0,3246.0,469.0,90.0,0.0,248.0,101.0,0.0
06,085,06085,504411,06085504411,California,CA,Santa Clara,0.0485,0.0522,27467.0,0.0499,0.0658,0.26097822,0.1546687,0.04730617,0.69278828,0.13041817,0.0,0.0,0.1473,0.0197,0.0,0.2068,0.4167,0.2826,0.112,0.18,0.2544,0.4538,0.2842,0.1896,0.106,0.685,0.7037,0.7037,0.0,0.0,0.5963,0.1279,0.0,0.0486,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5602.0,1534.0,270.0,162.0,585.0,369.0,1462.0,810.0,72.0,3881.0,683.0,0.0,0.0,224.0,30.0,0.0
06,085,06085,504412,06085504412,California,CA,Santa Clara,0.058,0.0748,22920.0,0.0353,0.059,0.26964212,0.15090543,0.12567882,0.80296174,0.16901408,0.09567901,0.0,0.2805,0.1044,0.0,0.2635,0.6082,0.3992,0.063,0.287,0.2002,0.4972,0.2639,0.7131,0.3289,0.7765,0.7752,0.7867,0.5282,0.0,0.783,0.6813,0.0,0.3481,0.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4862.0,1296.0,279.0,202.0,672.0,287.0,1311.0,675.0,162.0,3904.0,756.0,124.0,0.0,360.0,134.0,0.0
06,085,06085,504413,06085504413,California,CA,Santa Clara,0.0472,0.016,37640.0,0.0224,0.1136,0.18065268,0.06258064,0.02115655,0.77272727,0.0948387,0.18343195,0.0,0.1028,0.1505,0.0,0.1975,0.0372,0.1219,0.025,0.031,0.6017,0.1366,0.0093,0.0416,0.0304,0.7519,0.6171,0.6939,0.701,0.0,0.4946,0.8093,0.0,0.3525,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1716.0,676.0,81.0,16.0,121.0,195.0,310.0,97.0,15.0,1326.0,147.0,124.0,0.0,69.0,101.0,0.0
06,085,06085,504414,06085504414,California,CA,Santa Clara,0.0118,0.0307,35987.0,0.0452,0.0884,0.26353857,0.14254731,0.03988803,0.82066023,0.07965299,0.0,0.00408163,0.0773,0.0246,0.0,0.017,0.1683,0.1435,0.096,0.038,0.4277,0.4672,0.22,0.1353,0.1309,0.7886,0.5651,0.6855,0.0,0.5589,0.4109,0.1732,0.0,0.1189,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5392.0,1470.0,64.0,82.0,409.0,477.0,1421.0,723.0,57.0,4425.0,404.0,0.0,6.0,113.0,36.0,0.0
06,085,06085,504415,06085504415,California,CA,Santa Clara,0.0546,0.0253,34857.0,0.0166,0.0848,0.26667941,0.12171936,0.07203667,0.71382144,0.0799752,0.0,0.0,0.0751,0.0441,0.0005735,0.243,0.112,0.157,0.013,0.055,0.398,0.484,0.1273,0.3816,0.1896,0.7023,0.5668,0.6382,0.0,0.0,0.4036,0.3441,0.31,0.1039,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5231.0,1532.0,286.0,70.0,276.0,444.0,1395.0,589.0,110.0,3734.0,387.0,0.0,0.0,114.0,67.0,3.0
06,085,06085,504416,06085504416,California,CA,Santa Clara,0.0251,0.0366,28549.0,0.035,0.0558,0.29369183,0.15007052,0.10364145,0.77119958,0.10126939,0.02101576,0.0,0.2541,0.0105,0.0,0.0656,0.2352,0.2606,0.062,0.074,0.1775,0.6174,0.2599,0.6019,0.3205,0.7503,0.6338,0.7022,0.2946,0.0,0.7562,0.0587,0.0,0.1131,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3868.0,1142.0,97.0,77.0,391.0,216.0,1136.0,532.0,111.0,2983.0,359.0,24.0,0.0,288.0,12.0,0.0
06,085,06085,504417,06085504417,California,CA,Santa Clara,0.0378,0.0885,32494.0,0.0451,0.0648,0.25181305,0.17826672,0.01785714,0.48549556,0.06017063,0.0,0.0,0.1075,0.0242,0.0,0.1395,0.6999,0.1887,0.096,0.215,0.2443,0.4046,0.4186,0.0331,0.0805,0.5014,0.4872,0.4965,0.0,0.0,0.506,0.1694,0.0,0.0447,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2482.0,673.0,94.0,127.0,211.0,161.0,625.0,397.0,13.0,1205.0,134.0,0.0,0.0,71.0,16.0,0.0
06,085,06085,504418,06085504418,California,CA,Santa Clara,0.0831,0.0443,16863.0,0.0235,0.0595,0.29314159,0.17347956,0.09752321,0.84199852,0.19076984,0.11111111,0.0,0.4471,0.0548,0.0,0.3964,0.3297,0.6208,0.028,0.3,0.2034,0.6146,0.3906,0.5626,0.3724,0.8049,0.8095,0.8196,0.564,0.0,0.9085,0.4208,0.0,0.3135,0.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5424.0,1314.0,451.0,118.0,809.0,323.0,1590.0,870.0,126.0,4567.0,959.0,146.0,0.0,579.0,71.0,0.0
06,085,06085,504420,06085504420,California,CA,Santa Clara,0.0174,0.0117,34511.0,0.051,0.0484,0.26331811,0.17972564,0.05199698,0.7181996,0.07509881,0.00371747,0.0,0.1432,0.018,0.0,0.0326,0.022,0.1611,0.116,0.023,0.131,0.4662,0.4298,0.2255,0.1316,0.7061,0.5496,0.6307,0.1756,0.0,0.588,0.1127,0.0,0.0687,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4599.0,1345.0,80.0,29.0,377.0,223.0,1211.0,773.0,69.0,3303.0,323.0,5.0,0.0,191.0,24.0,0.0
06,085,06085,504421,06085504421,California,CA,Santa Clara,0.0767,0.0493,29127.0,0.0309,0.0702,0.23675564,0.14798598,0.05759162,0.77330595,0.07771453,0.0246085,0.0,0.1069,0.0254,0.0,0.3668,0.3879,0.2495,0.049,0.191,0.2868,0.3285,0.2486,0.2693,0.0904,0.7523,0.557,0.6599,0.311,0.0,0.5039,0.1792,0.0,0.0885,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4870.0,1341.0,373.0,124.0,381.0,342.0,1153.0,676.0,77.0,3766.0,355.0,33.0,0.0,143.0,34.0,0.0
06,085,06085,504422,06085504422,California,CA,Santa Clara,0.0493,0.0347,24637.0,0.0446,0.1082,0.25979477,0.18099774,0.06440957,0.83115671,0.13712709,0.18494271,0.0081833,0.2366,0.0923,0.0,0.2113,0.2137,0.3506,0.094,0.136,0.5673,0.4476,0.4356,0.3255,0.3755,0.7974,0.7182,0.7698,0.703,0.646,0.733,0.6351,0.0,0.638,0.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4288.0,1222.0,210.0,72.0,691.0,464.0,1114.0,722.0,78.0,3564.0,547.0,226.0,10.0,287.0,112.0,0.0
06,085,06085,504504,06085504504,California,CA,Santa Clara,0.0348,0.0,21099.0,0.0296,0.0185,0.13392038,0.11154985,0.16732026,0.78719501,0.08949718,0.25692695,0.0,0.2639,0.0318,0.5732893,0.123,0.0,0.4598,0.045,0.074,0.0184,0.0702,0.0923,0.8591,0.0645,0.7653,0.5981,0.6914,0.7891,0.0,0.7658,0.2359,0.9897,0.6633,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5451.0,794.0,81.0,0.0,798.0,101.0,730.0,226.0,128.0,4291.0,461.0,204.0,0.0,199.0,24.0,3125.0
06,085,06085,504505,06085504505,California,CA,Santa Clara,0.0571,0.0431,23185.0,0.0314,0.0684,0.25948366,0.21352823,0.05658536,0.77133825,0.13327601,0.0,0.03894839,0.2301,0.0381,0.0,0.2577,0.3147,0.3907,0.051,0.179,0.2736,0.445,0.6433,0.2616,0.3056,0.7505,0.7094,0.7411,0.0,0.7559,0.7246,0.2936,0.0,0.2751,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3796.0,1027.0,217.0,86.0,488.0,260.0,985.0,745.0,58.0,2928.0,465.0,0.0,40.0,235.0,39.0,0.0
06,085,06085,504506,06085504506,California,CA,Santa Clara,0.0618,0.0194,36267.0,0.026,0.0707,0.20235756,0.24228887,0.04291623,0.72927308,0.1048713,0.32984031,0.24650698,0.177,0.0672,0.0,0.2899,0.0585,0.1403,0.033,0.055,0.2909,0.1876,0.8001,0.1563,0.2108,0.7138,0.6434,0.6881,0.8541,0.9525,0.6511,0.4999,0.0,0.7381,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5090.0,2004.0,314.0,57.0,465.0,360.0,1030.0,1139.0,83.0,3712.0,493.0,661.0,494.0,342.0,130.0,0.0
06,085,06085,504507,06085504507,California,CA,Santa Clara,0.0598,0.0412,23492.0,0.0484,0.1016,0.25129444,0.23052787,0.07848101,0.69036934,0.08896271,0.00753295,0.0,0.2161,0.0315,0.00086296,0.2761,0.2935,0.3817,0.108,0.194,0.5248,0.4014,0.7444,0.4302,0.5428,0.6832,0.5955,0.6427,0.219,0.0,0.7093,0.2345,0.3285,0.1928,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5794.0,1593.0,346.0,125.0,754.0,589.0,1456.0,1249.0,124.0,4000.0,482.0,12.0,0.0,343.0,50.0,5.0
06,085,06085,504601,06085504601,California,CA,Santa Clara,0.0333,0.0359,21338.0,0.0546,0.1332,0.29905865,0.20162016,0.08156028,0.40912382,0.01171875,0.02025316,0.5,0.1312,0.0212,0.0,0.1128,0.2262,0.4515,0.126,0.149,0.7135,0.6437,0.567,0.4535,0.6791,0.4207,0.1169,0.2653,0.2912,0.9924,0.5657,0.1414,0.0,0.3469,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1381.0,790.0,46.0,20.0,82.0,184.0,413.0,224.0,46.0,565.0,15.0,16.0,395.0,74.0,12.0,0.0
06,085,06085,504602,06085504602,California,CA,Santa Clara,0.092,0.1123,16262.0,0.0544,0.0638,0.25434027,0.32595383,0.10467289,0.81770833,0.23975506,0.0,0.1605166,0.3666,0.0686,0.03862847,0.4378,0.8183,0.645,0.126,0.515,0.2362,0.4156,0.9779,0.6083,0.6098,0.7857,0.87,0.8403,0.0,0.9073,0.8574,0.5081,0.8905,0.8133,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2304.0,542.0,212.0,137.0,794.0,147.0,586.0,692.0,56.0,1884.0,509.0,0.0,87.0,187.0,35.0,89.0
06,085,06085,504700,06085504700,California,CA,Santa Clara,0.0555,0.1111,19495.0,0.0399,0.0,0.2720848,0.02727272,0.07407407,0.43992932,0.01207243,0.0,0.0,0.0777,0.0,0.42756183,0.2474,0.8129,0.5182,0.078,0.396,0.0,0.5098,0.0038,0.3977,0.0412,0.4541,0.1211,0.2831,0.0,0.0,0.4126,0.0,0.9855,0.1692,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,566.0,130.0,18.0,8.0,34.0,0.0,154.0,6.0,6.0,249.0,6.0,0.0,0.0,7.0,0.0,242.0
06,085,06085,504802,06085504802,California,CA,Santa Clara,0.0605,0.0435,28602.0,0.0992,0.0898,0.220427,0.17430626,0.04820627,0.68974802,0.07132579,0.19427627,0.33351678,0.1765,0.0483,0.0,0.2811,0.3189,0.2592,0.279,0.22,0.4398,0.2501,0.3963,0.1978,0.1428,0.6827,0.531,0.6085,0.7155,0.9739,0.6503,0.3725,0.0,0.6359,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5199.0,1817.0,314.0,121.0,622.0,467.0,1146.0,848.0,86.0,3586.0,347.0,353.0,606.0,314.0,86.0,0.0
06,085,06085,504803,06085504803,California,CA,Santa Clara,0.0789,0.0164,35220.0,0.0363,0.141,0.1347723,0.14285714,0.02650081,0.5290866,0.07199322,0.53708312,0.20657043,0.1256,0.07,0.0,0.3783,0.0396,0.153,0.066,0.077,0.7553,0.0719,0.2217,0.0655,0.085,0.5428,0.5339,0.5387,0.9425,0.9361,0.5529,0.5161,0.0,0.7356,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,3799.0,2009.0,300.0,38.0,368.0,536.0,512.0,506.0,49.0,2010.0,255.0,1079.0,415.0,233.0,130.0,0.0
06,085,06085,504805,06085504805,California,CA,Santa Clara,0.0294,0.0409,33362.0,0.0381,0.2228,0.15535168,0.20416843,0.04019014,0.32742099,0.03360272,0.06838328,0.875897,0.0361,0.047,0.0,0.0886,0.2899,0.1757,0.072,0.074,0.9519,0.0928,0.584,0.1375,0.3705,0.3289,0.337,0.33,0.4571,0.9997,0.2071,0.3648,0.0,0.3593,0.243,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,4905.0,2369.0,144.0,112.0,385.0,1093.0,762.0,960.0,93.0,1606.0,158.0,162.0,2075.0,83.0,108.0,0.0
06,085,06085,504806,06085504806,California,CA,Santa Clara,0.0113,0.0274,22805.0,0.0704,0.0898,0.27654243,0.20919778,0.08645161,0.7582211,0.09131633,0.00657894,0.0,0.2834,0.0,0.0,0.0156,0.133,0.4042,0.18,0.099,0.4398,0.5323,0.617,0.4914,0.5316,0.7388,0.6044,0.6791,0.2109,0.0,0.786,0.0,0.0,0.0901,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3193.0,760.0,36.0,42.0,375.0,287.0,883.0,605.0,67.0,2421.0,265.0,5.0,0.0,212.0,0.0,0.0
06,085,06085,504901,06085504901,California,CA,Santa Clara,0.054,0.0218,46294.0,0.0556,0.014,0.10175438,0.07450693,0.02763819,0.61473684,0.04967129,0.97158469,0.0,0.0965,0.0639,0.0,0.2383,0.077,0.0674,0.129,0.053,0.0136,0.0446,0.0146,0.0702,0.0054,0.6162,0.4359,0.5285,0.9982,0.0,0.4777,0.4778,0.0,0.3346,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1425.0,915.0,77.0,22.0,6.0,20.0,145.0,102.0,22.0,876.0,68.0,889.0,0.0,80.0,53.0,0.0
06,085,06085,505001,06085505001,California,CA,Santa Clara,0.0559,0.0328,35979.0,0.0681,0.0537,0.21096345,0.14834834,0.05877584,0.67109634,0.0523952,0.28693278,0.0,0.1521,0.021,0.0030454,0.2498,0.1907,0.1438,0.172,0.105,0.163,0.2164,0.251,0.2783,0.0406,0.6686,0.45,0.5614,0.8207,0.0,0.6068,0.1385,0.4746,0.3623,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7224.0,2931.0,403.0,140.0,488.0,388.0,1524.0,988.0,145.0,4848.0,350.0,841.0,0.0,375.0,52.0,22.0
